internal_id,Award ID,Recipient Name,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,CFDA Number,Description,Place of Performance State Code,Place of Performance City Code,awarding_agency_id,agency_slug,generated_internal_id,active_during_fy2024
231635725,15POVC23GG04100HT,"HEALING ACTION NETWORK, INC.",2023-10-01,2027-06-30,904442.0,Department of Justice,Office of Justice Programs,16.320,"HEALING ACTION NETWORK (HAN) PROPOSES TWO TRACKS OF SERVICES WHICH INCLUDE CONTINUING TO IMPLEMENT COMPREHENSIVE SERVICES (INCLUDING LONG-TERM TRAUMA THERAPY, INTENSIVE CASE MANAGEMENT, AND LINKS TO HOUSING, BEHAVIORAL HEALTH, AND OTHER COMMUNITY SERVICES) TO TRAFFICKING SURVIVORS IN THE ST. LOUIS METROPOLITAN AREA WHILE RESPONDING TO THE NEED FOR SURVIVOR-SPECIFIC SERVICES ACROSS THE STATE BY PROVIDING THERAPY VIA TELEHEALTH. HAN WILL PROVIDE TRAUMA-INFORMED SERVICES THAT PROMOTE THE SAFETY, INDEPENDENCE, SELF-SUFFICIENCY, AND WELL-BEING OF THOSE IN THE TARGETED METRO AREA WHILE EXPANDING ACCESS TO EVIDENCE-BASED TRAUMA THERAPY (AND OTHER SERVICES) TO THOSE LIVING IN MORE RURAL AREAS OF THE STATE. IN WORKING WITH THE STATEWIDE MISSOURI COALITION AGAINST TRAFFICKING AND EXPLOITATION (CATE, WHICH IS HOUSED WITHIN HAN), HAN WILL TRAIN COALITION MEMBERS IN IDENTIFYING VICTIMS OF TRAFFICKING (INCLUDING SURVIVORS OF LABOR TRAFFICKING) AND PROVIDING SUPPORT SERVICES WHILE HAN THERAPISTS PROVIDE TELETHERAPY. PROJECT ACTIVITIES INCLUDE EXPANDING CATE MEMBERSHIP TO ENSURE ALL REGIONS OF THE STATE ARE REPRESENTED, COLLABORATING WITH CATE MEMBERS IN IDENTIFYING AND SERVING VICTIMS (INCLUDING THOSE RESIDING IN HIGH POVERTY, UNDERSERVED, RURAL AREAS), AND PROVIDING TRAUMA THERAPY TO THE SURVIVORS IDENTIFIED BY MEMBERS WHILE THEIR ORGANIZATIONS PROVIDE OTHER SUPPORT SERVICES (INCLUDING CASE MANAGEMENT AND REFERRALS TO LOCAL AGENCIES FOR BEHAVIORAL HEALTH SERVICES AND OTHER RESOURCES). PROJECT ACTIVITIES IN THE ST. LOUIS AREA INCLUDE CRISIS INTERVENTION AND EMERGENCY SHELTER, SAFETY PLANNING, THE DEVELOPMENT OF INDIVIDUAL RECOVERY PLANS (IRPS) WITH CLIENT-IDENTIFIED GOALS, INTENSIVE TRAUMA THERAPY, INTENSIVE CASE MANAGEMENT, PEER SUPPORT, AND CONNECTIONS TO SUBSTANCE USE AND LEGAL SERVICES AS WELL AS THE PROVISION OF HOUSING ASSISTANCE AND OTHER SOURCES TO MEET BASIC NEEDS. TARGETED BENEFICIARIES INCLUDE SEX AND LABOR TRAFFICKING VICTIMS IN HIGH-POVERTY COMMUNITIES (INCLUDING AFRICAN AMERICANS, HISPANICS/LATINAS, AND OTHER PEOPLE OF COLOR AND MEMBERS OF THE LGBTQ+ COMMUNITIES).",MO,MO65000,252,department-of-justice,ASST_NON_15POVC23GG04100HT_015,True
231634625,15POVC21GG04004MINO,"CONNECTICUT INSTITUTE FOR REFUGEES AND IMMIGRANTS, INC",2021-10-01,2026-09-30,900000.0,Department of Justice,Office of Justice Programs,16.320,"CIRI'S PROJECT TO INCREASE THE AVAILABILITY OF EXPERT TRAUMA INFORMED WRAP AROUND SERVICES, WITH A FOCUS ON UNDERSERVED GEOGRAPHIES, UNACCOMPANIED MINORS, AND IMPROVING CURRENT SYSTEMS OF CARE.",CT,CT08000,252,department-of-justice,ASST_NON_15POVC21GG04004MINO_015,True
234938932,2019VTBX0103,"CONNECTICUT INSTITUTE FOR REFUGEES AND IMMIGRANTS, INC",2020-01-01,2024-06-30,886999.0,Department of Justice,Office of Justice Programs,16.320,PROJECT RESCUE - ANTI TRAFFICKING PROGRAM FOR FOREIGN BORN AND DOMESTIC BORN VICTIMS OF HUMAN TRAFFICKING IN CONNECTICUT,CT,CT08000,252,department-of-justice,ASST_NON_2019VTBX0103_015,True
231635723,15POVC23GG04098HT,FRIENDS OF FARMWORKERS INC,2023-10-01,2027-03-31,884777.0,Department of Justice,Office of Justice Programs,16.320,"JUSTICE AT WORK (JAW) PROPOSES TO ENHANCE THE QUALITY AND QUANTITY OF COMPREHENSIVE SERVICES AVAILABLE TO VICTIMS OF TRAFFICKING, ESPECIALLY LABOR TRAFFICKING, ACROSS THE STATE OF PENNSYLVANIA. WITH THE SUPPORT OF OVC, AND IN PARTNERSHIP WITH LA PUERTA ABRIETA (LPA), JAW WILL PROVIDE CULTURALLY AND LINGUISTICALLY APPROPRIATE SERVICES TO LABOR TRAFFICKING VICTIMS, INCLUDING CIVIL LEGAL AID, INDIVIDUALIZED CASE MANAGEMENT, MENTAL HEALTH SERVICES, COUNSELING ON FINANCIAL MANAGEMENT AND TAX ISSUES, AND TRAINING FOR PARTNER ORGANIZATIONS. JAW PROVIDES COMPETENT STAFF THAT ALL SPEAK SPANISH; A SPECIAL FOCUS ON THE NEEDS OF MALE VICTIMS (AS MOST AVAILABLE RESOURCES CATER TO WOMEN AND CHILDREN); COMPREHENSIVE SUPPORT FOR VICTIMS IN REGARD TO THEIR HEALTH AND WELLBEING, IMMIGRATION SERVICES, AND HOUSING NEEDS; AND ASSISTANCE FORVICTIMS WHO WANT TO PURSUE CIVIL LEGAL REMEDIES AGAINST THEIR TRAFFICKERS. JAW IS ALSO THE ONLY DIRECT LEGAL SERVICES ORGANIZATION OUTSIDE OF PHILADELPHIA THAT SPECIFICALLY SERVES IMMIGRANT CLIENTS ON NON-IMMIGRATION CIVIL LEGAL ISSUES AND DOES NOT ACCEPT LEGAL SERVICES CORPORATION FUNDING. JAWS HISTORY AS A FARMWORKER-SERVING ORGANIZATION HAS REQUIRED THEM TO BUILD A SERVICE MODEL ACCESSIBLE TO CLIENTS IN RURAL AREAS AND AT CONSIDERABLE DISTANCE FROM THEIR OFFICES. THEREFORE, SERVICES WILL SPAN ACROSS THE STATE OF PENNSYLVANIA. JAW WILL CONDUCT OUTREACH IN LOCATIONS AROUND THE STATE, INCLUDING DOOR-TO-DOOR OUTREACH AT FARM LABOR CAMPS AND IN VENUES PROVIDED BY COMMUNITY ORGANIZATIONS, CONSULATES, AND OTHER COLLABORATIVE PARTNERS. THE GOALS FOR THE PROJECT ARE TO: ENHANCE THE QUALITY AND QUANTITY AND GEOGRAPHICAL DISTRIBUTION OF COMPREHENSIVE SERVICES AVAILABLE TO VICTIMS OF HUMAN TRAFFICKING; PROMOTE VICTIM SAFETY AND STABILITY IN THE SHORT-TERM AFTERMATH OF VICTIMIZATION; AND PROVIDE VICTIMS THE OPPORTUNITIES TO DIRECT SERVICES TOWARDS THEIR OWN INDIVIDUALIZED GOALS, INCLUDING INCREASED FEELINGS OF SAFETY AND WELLBEING, INCREASED FEELINGS OF AUTONOMY, AND WORKING TOWARD ECONOMIC SELF-SUFFICIENCY.",PA,PA60000,252,department-of-justice,ASST_NON_15POVC23GG04098HT_015,True
231635177,15POVC22GK03287HT,FUTURES WITHOUT VIOLENCE,2022-10-01,2025-09-30,879994.84,Department of Justice,Office of Justice Programs,16.320,"REDUCING OBSTACLES THAT HAVE PREVENTED SURVIVORS AND MARGINALIZED COMMUNITIES  ̶ PARTICULARLY BIPOC AND GENDER-MINORITY SURVIVORS  ̶ FROM ACCESSING QUALITY EDUCATION AND SUSTAINABLE EMPLOYMENT OPPORTUNITIES WILL NOT ONLY HELP SURVIVORS OF TRAFFICKING RECOVER FROM HARM, BUT ALSO PREVENT FUTURE EXPLOITATION BY ADDRESSING THE ECONOMIC CONDITIONS THAT INCREASE VULNERABILITY TO VIOLENCE, ABUSE, AND EXPLOITATION.

FUTURES’ PROMOTING EMPLOYMENT OPPORTUNITIES FOR SURVIVORS OF TRAFFICKING PROJECT (PEOST), WOULD ADDRESS THESE OBSTACLES BY DRAWING FROM EVIDENCE-BASED MODELS WITHIN THE DOMESTIC VIOLENCE, ANTI-POVERTY, AND YOUTH DEVELOPMENT FIELDS TO IDENTIFY AND LIFT UP BEST PRACTICES TO DEVELOP PROGRAMMING THAT RESPONDS TO THE UNIQUE CHALLENGES SURVIVORS OF TRAFFICKING ENCOUNTER. 

PEOST WOULD IMPLEMENT THE FOLLOWING ACTIVITIES TO SUPPORT HUMAN TRAFFICKING SERVICE PROVIDERS AND ALLIED ORGANIZATIONS IN THE HUMAN SERVICES AND WORKFORCE DEVELOPMENT FIELDS:


	PEER ECONOMIC EMPOWERMENT LEARNING COLLABORATIVE
	PARTNERING TO OPEN ECONOMIC PATHWAYS INSTITUTE
	SURVIVOR-LED EMPLOYMENT SUCCESS PROGRAM
	NATIONAL WEBINARS & TECHNICAL ASSISTANCE CALLS
	TARGETED TECHNICAL ASSISTANCE


AS A RESULT OF THIS PROJECT, PEOST ANTICIPATES INCREASED PARTNERSHIPS BETWEEN AND AMONG VICTIM SERVICE PROVIDERS, LOCAL WORKFORCE DEVELOPMENT PROGRAMS, AND EDUCATIONAL INSTITUTIONS; GREATER CAPACITY AMONG VICTIM SERVICE PROVIDERS AND WORKFORCE DEVELOPMENT PROGRAMS TO PROMOTE ACCESS TO QUALITY EMPLOYMENT OPPORTUNITIES FOR SURVIVORS OF TRAFFICKING; AND, EXPANDED ECONOMIC EMPOWERMENT PROGRAMS THAT SUPPORT RESILIENCE AND PREPARE SURVIVORS OF TRAFFICKING FOR SUCCESS WHEN PURSUING THEIR EDUCATION, TRAINING, AND EMPLOYMENT GOALS.",CA,CA67000,252,department-of-justice,ASST_NON_15POVC22GK03287HT_015,True
231635104,15POVC22GG03747HT,NORTH COUNTY LIFELINE,2022-10-01,2025-09-30,877425.79,Department of Justice,Office of Justice Programs,16.320,"UNDER THIS PROJECT, LIFELINE WILL SUSTAIN ITS EXISTING PROJECT LIFE HOUSING ASSISTANCE PROGRAM IN SAN DIEGO COUNTY, AS WELL AS TO INCREASE ITS CAPACITY BY ONE ADDITIONAL UNIT, CREATING TWO MORE BEDS FOR SINGLE SURVIVORS OR ONE PARENTING SURVIVOR. LIFELINE WILL INCREASE STAFFING, ADDING A FULL-TIME HOUSING NAVIGATOR WHO WILL FOCUS ON IDENTIFYING SAFE, AFFORDABLE HOUSING OPTIONS FOR CLIENTS AND REMOVING BARRIERS TO OBTAINING HOUSING. THE ORGANIZATION ANTICIPATES SERVING APPROXIMATELY 75 TRAFFICKING VICTIMS OVER THE AWARD PERIOD. IN ADDITION TO HOUSING, CLIENTS MAY ELECT TO PARTICIPATE IN SUPPORTIVE SERVICES INCLUDING, BUT NOT LIMITED TO ONGOING CASE MANAGEMENT, MEDICAL AND DENTAL CARE, (LIMITED) LEGAL ASSISTANCE, LITERACY/GED/EDUCATION ASSISTANCE, LGBTQ SERVICES, SUBSTANCE ABUSE TREATMENT, TRAUMA COUNSELING, LIFE SKILLS TRAINING, AND EMPLOYMENT AND FINANCIAL COACHING. LIFELINE WILL ALSO PROVIDE AWARENESS TRAININGS FOR AN ESTIMATED 750 PROFESSIONALS AND COMMUNITY MEMBERS WHO MAY ENCOUNTER VICTIMS THROUGH THEIR LINE OF WORK. LIFELINE WILL PARTNER WITH THE CRIMINAL JUSTICE RESEARCH DIVISION OF THE SAN DIEGO ASSOCIATION OF GOVERNMENTS (SANDAG), WHO WILL ASSIST WITH CONDUCTING A PROCESS AND OUTCOME EVALUATION OF THE PROPOSED PROJECT.",CA,CA82996,252,department-of-justice,ASST_NON_15POVC22GG03747HT_015,True
231635131,15POVC22GG03798HT,"INTERNATIONAL RESCUE COMMITTEE, INC.",2022-10-01,2025-09-30,870084.0,Department of Justice,Office of Justice Programs,16.320,"THE INTERNATIONAL RESCUE COMMITTEE IN PHOENIX, ARIZONA (IRC PHX), IN PARTNERSHIP WITH THE PHOENIX DREAM CENTER (PDC) AND STREETLIGHTUSA (SLUSA), PROPOSES TO ENHANCE QUALITY OF, AND ACCESS TO, SERVICES FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING IN MARICOPA COUNTY, ARIZONA. THE GOAL OF THESE SERVICES IS TO STRENGTHEN VICTIM SERVICE PROGRAMS FOR VICTIMS OF HUMAN TRAFFICKING IN MARICOPA COUNTY UTILIZING A TRAUMA-INFORMED, STRENGTHS-BASED, AND DEVELOPMENTALLY APPROPRIATE APPROACH. THE OBJECTIVE OF SERVICES IS TO ACHIEVE INCREASED SAFETY, INDEPENDENCE, SELF-SUFFICIENCY, AND WELL-BEING FOR VICTIMS OF ALL FORMS OF HUMAN TRAFFICKING. THE IRC PHX PRIMARILY SERVES FOREIGN BORN TRAFFICKING VICTIMS, BUT THROUGH THIS PROJECT WILL SERVE BOTH DOMESTIC AND FOREIGN VICTIMS OF TRAFFICKING. THIS PROJECT WILL PROVIDE GREATER ACCESS TO SERVICES FOR UNDERSERVED AND HISTORICALLY MARGINALIZED POPULATIONS INCLUDING SURVIVORS WHO ARE HOMELESS, LGBTQIA+, DISCONNECTED, PART OF A RACIAL MINORITY, SECOND-GENERATION IMMIGRANTS, NATIVE, OR CHILDREN OF SURVIVORS OF TRAFFICKING. THIS PROJECT WILL ALSO ADDRESS BARRIERS INCLUDING LACK OF SERVICES IN GENERAL, LACK OF CULTURALLY AND LINGUISTICALLY APPROPRIATE SERVICES AND LACK OF SERVICES THAT FACTOR IN THE UNDERSTANDING AND NEEDS OF SERVICES FOR SURVIVORS. THE GOAL OF SERVICES IS TO ACHIEVE INCREASED SAFETY, INDEPENDENCE, SELF-SUFFICIENCY, AND WELL-BEING FOR VICTIMS OF TRAFFICKING. SPECIFIC OBJECTIVES ARE: 1) PROVIDE SERVICES TO MEET THE INDIVIDUALIZED NEEDS OF VICTIMS OF HUMAN TRAFFICKING; 2) COLLABORATE WITH AND TRAIN LOCAL PARTNERS TO ENSURE TRAFFICKING VICTIMS ARE PROPERLY IDENTIFIED AND REFERRED FOR APPROPRIATE SERVICES; 3) PROVIDE ASSISTANCE OR REFERRALS TO OTHER ESSENTIAL SERVICES FOR VICTIMS OF HUMAN TRAFFICKING; AND 4) COLLECT DATA AND PARTICIPATE IN ASSESSMENT ACTIVITIES TO DETERMINE IF THE PROGRAM IS MEETING THE STATED GOALS AND OBJECTIVES.",AZ,AZ27820,252,department-of-justice,ASST_NON_15POVC22GG03798HT_015,True
234950433,2020VTBXK019,DEPARTMENT OF JUSTICE CALIFORNIA,2020-10-01,2024-09-30,865008.21,Department of Justice,Office of Justice Programs,16.320,ENHANCE THE LAW ENFORCEMENT TO IDENTIFY VICTIMS AND PROVIDE JUSTICE FOR THOSE VICTIMS THROUGH INVESTIGATION AND PROSECUTION OF THEIR TRAFFICKERS.,CA,CA64000,252,department-of-justice,ASST_NON_2020VTBXK019_015,True
234938916,2019VTBX0084,THE SALVATION ARMY,2020-01-01,2024-09-30,856983.0,Department of Justice,Office of Justice Programs,16.320,DIRECT SERVICES FOR HUMAN TRAFFICKING SURVIVORS IN SOUTHWEST OHIO - PURPOSE AREA 1; FOCUS AREA 2,NY,NY80599,252,department-of-justice,ASST_NON_2019VTBX0084_015,True
234946900,2020NZNX0003,HEALTH SERVICES KENTUCKY CABINET FOR,2020-10-01,2024-09-30,852669.91,Department of Justice,Office of Justice Programs,16.320,KENTUCKY STATEWIDE RESPONSE TO CHILD TRAFFICKING INITIATIVE,KY,KY28900,252,department-of-justice,ASST_NON_2020NZNX0003_015,True
231635665,15POVC23GG02764HT,"GEORGIA CENTER FOR CHILD ADVOCACY, INC",2023-10-01,2027-09-30,852400.0,Department of Justice,Office of Justice Programs,16.320,"THE GEORGIA CENTER FOR CHILD ADVOCACY PROPOSES TO IMPLEMENT THE ENVISION PROJECT: SPECIALIZED SERVICES FOR VICTIMS OF TRAFFICKING. THE PURPOSE IS TO ENHANCE THE WELLBEING OF VICTIMS OF TRAFFICKING BY INCREASING AND IMPROVING EDUCATIONAL AND ECONOMIC OPPORTUNITIES, SAFETY AND SECURITY, INDEPENDENCE, AND SELF-SUFFICIENCY. THE PROPOSED PROJECT WILL PROVIDE TRAFFICKING VICTIMS IN THE ATLANTA METROPOLITAN AREA AN OPPORTUNITY TO DEVELOP SKILLS AND ENGAGE IN EXPERIENCES TO SUPPORT EDUCATIONAL ENGAGEMENT AND ACHIEVEMENT, DEVELOP EMPLOYMENT SKILLS TO SUPPORT FINANCIAL INDEPENDENCE, PROMOTE LIFE SKILLS AND PREPARATION FOR INDEPENDENT LIVING, AND ENHANCE AND ENRICH PERSONAL GROWTH AND COMMUNITY CONNECTEDNESS. PROJECT ACTIVITIES INCLUDE DEVELOPING, IMPLEMENTING, AND DELIVERING CURRICULA TO TRAFFICKED YOUTH WITHIN THESE 4 CORE AREAS: EDUCATIONAL SUPPORT, EMPLOYMENT READINESS, LIFE SKILLS, PERSONAL GROWTH AND DEVELOPMENT. THE ADVANCED PROGRAMMING ACTIVITIES THROUGH CASE MANAGEMENT SERVICES, INVOLVES INDIVIDUALIZED CAREER TRAINING AND EXPERIENCES, TO SUPPORT MINOR VICTIMS OF TRAFFICKING. THE PROJECT ALSO SEEKS TO ENHANCE CAREGIVER SUPPORT BY PROVIDING MONTHLY CAREGIVER SUPPORT GROUPS TO THE FAMILIES OF TRAFFICKING VICTIMS. THE ENVISION PROJECT WILL ALSO CONDUCT COMMUNITY AWARENESS AND PROFESSIONAL TRAININGS TO IMPROVE IDENTIFICATION, FACILITATE COLLABORATIVE RESPONSE, AND STRENGTHEN INTERVENTION. EXPECTED OUTCOMES INCLUDE: IMPROVED VICTIM WELL-BEING; IMPROVED EDUCATIONAL ENGAGEMENT, EMPLOYMENT READINESS, LIFE SKILLS, IDENTIFICATION OF STRENGTHS AND INTERESTS, EDUCATIONAL AND EMPLOYMENT ATTAINMENT; VICTIMS AND CAREGIVERS CONNECTED, SAFE, AND SUPPORTED; REGULAR ATTENDANCE AND SUCCESSFUL COMPLETION OF SERVICE.",GA,GA04000,252,department-of-justice,ASST_NON_15POVC23GG02764HT_015,True
234946899,2020NZNX0002,OHIO OFFICE OF CRIMINAL JUSTICE SERVICES,2020-10-01,2024-09-30,847786.42,Department of Justice,Office of Justice Programs,16.320,IMPROVING OUTCOMES FOR CHILD AND YOUTH VICTIMS OF HUMAN TRAFFICKING IN OHIO,OH,OH18000,252,department-of-justice,ASST_NON_2020NZNX0002_015,True
234950436,2020VTBXK025,"THE INTERNATIONAL ORGANIZATION FOR ADOLESCENTS, INCORPORATED",2020-10-01,2024-09-30,826849.0,Department of Justice,Office of Justice Programs,16.320,WESTCHESTER COUNTY ANTI-TRAFFICKING TASK FORCE,NJ,NJ03340,252,department-of-justice,ASST_NON_2020VTBXK025_015,True
231635122,15POVC22GG03773HT,NATIONALITIES SERVICE CENTER OF PHILADELPHIA,2022-10-01,2026-09-30,800250.0,Department of Justice,Office of Justice Programs,16.320,"WITH TWELVE YEARS OF EXPERIENCE IN PROVIDING COMPREHENSIVE LEGAL AND SOCIAL SERVICES FOR FOREIGN-BORN SURVIVORS OF HUMAN TRAFFICKING IN SOUTHEASTERN PENNSYLVANIA (PA), NATIONALITIES SERVICE CENTER (NSC) HAS IDENTIFIED SIX EXISTING GAPS FOR THIS POPULATION: HOUSING ASSISTANCE, ACCESS TO MENTAL SERVICES, ACCESS TO MEDICAL CARE, IMMIGRATION LEGAL SERVICES, CASE MANAGEMENT SUPPORTS AND ECONOMIC EMPOWERMENT. UNDER THIS PROJECT, NSC WILL FILL IN THESE GAPS FOR FOREIGN-BORN SURVIVORS IN THE FIVE COUNTIES OF SOUTHEASTERN PA (PHILADELPHIA, BUCKS, CHESTER, DELAWARE AND MONTGOMERY COUNTIES). THE ACTIVITIES IN THIS PROPOSAL WILL ENHANCE AND STRENGTHEN NSC’S EXISTING CAPACITY TO HELP SURVIVORS ACHIEVE INDEPENDENCE AND SELF-SUFFICIENCY. THE GOALS OF THIS PROPOSAL ARE: 1) STRENGTHEN HOUSING ASSISTANCE SUPPORTS FOR SURVIVORS OF HUMAN TRAFFICKING; 2) PROVIDE MENTAL HEALTH SERVICES AND WELLNESS ACTIVITIES TO SURVIVORS ENROLLED IN THE PROGRAM; 3) PROVIDE ACCESS TO HEALTH INSURANCE AND PRIMARY CARE FOR FOREIGN NATIONALS AFFECTED BY HUMAN TRAFFICKING; 4) INCREASE CAPACITY TO PROVIDE IMMIGRATION LEGAL ASSISTANCE; 5) PROVIDE COMPREHENSIVE CASE MANAGEMENT SUPPORTS THAT ARE CULTURALLY RESPONSIVE; 6) REFER CLIENTS TO NSC’S JOB READINESS TRAINING; AND 7) PROVIDE TRAINING AND PUBLIC AWARENESS TO INCREASE IDENTIFICATION OF HUMAN TRAFFICKING VICTIMS. FOR THE 36-MONTH PROJECT PERIOD, THIS PROPOSAL AIMS TO FIND SAFE AND APPROPRIATE HOUSING FOR 30 SURVIVORS, FILE 240 APPLICATIONS FOR LEGAL IMMIGRATION RELIEF FOR FOREIGN-BORN SURVIVORS AND QUALIFYING FAMILY MEMBERS, PROVIDE MENTAL HEALTH SERVICES TO 30 SURVIVORS, PROVIDE ACCESS TO MEDICAL CARE TO 30 SURVIVORS, PROVIDE TRAINING TO 300 PROFESSIONALS TO INCREASE VICTIM IDENTIFICATION IN THE REGION, AND REFER 30 CLIENTS TO NSC’S EMPLOYMENT TEAM FOR JOB READINESS TRAINING. ALL SURVIVORS RECEIVING COMPREHENSIVE SERVICES UNDER THIS PROPOSAL WILL RECEIVE CASE MANAGEMENT SERVICES THROUGH THE PROGRAM TO HELP COORDINATE INTERNAL AND EXTERNAL REFERRALS FOR SERVICES. BY PROVIDING ENHANCING CULTURALLY RESPONSIVE SERVICES TO CULTURALLY IMMIGRANT POPULATIONS FROM LATIN AMERICA, AFRICA AND ASIA, THE PROGRAM WILL CONTINUE TO PROMOTE ACCESS TO JUSTICE AND SUPPORTS FOR IMMIGRANT VICTIMS AFFECTED BY HUMAN TRAFFICKING WHO HAVE BEEN HISTORICALLY UNDERSERVED, MARGINALIZED AND AFFECTED BY INEQUITY.",PA,PA60000,252,department-of-justice,ASST_NON_15POVC22GG03773HT_015,True
231635728,15POVC23GG04103HT,COLORADO LEGAL SERVICES,2023-10-01,2026-09-30,800000.0,Department of Justice,Office of Justice Programs,16.320,"COLORADO LEGAL SERVICES (CLS) AND ITS PARTNER THE ROCKY MOUNTAIN IMMIGRANT ADVOCACY NETWORK (RMIAN) WILL PROVIDE DIRECT LEGAL SERVICES TO TRAFFICKED PERSONS IN THE STATE. LEGAL SERVICES WILL BE PROVIDED IN A TRAUMA-INFORMED AND CULTURALLY RESPONSIVE MANNER AND WILL INCLUDE, BUT ARE NOT LIMITED TO, ADVOCACY WITHIN THE CRIMINAL JUSTICE SYSTEM, CIVIL LITIGATION, PREPARATION OF IMMIGRATION PETITIONS, FAMILY REUNIFICATION, ASSISTANCE IN SEEKING PROTECTIVE ORDERS, SUPPORT IN SEALING CRIMINAL RECORDS, WHERE APPROPRIATE, NAME CHANGES AND ADVICE AND REPRESENTATION IN DOMESTIC RELATIONS MATTERS AND PUBLIC BENEFITS ADVOCACY. THE PROJECT WILL ALLOW CLS AND RMIAN TO FILL SEVERAL NEEDS BY SERVING THE NUMBER OF VICTIMS IDENTIFIED THROUGH SUCCESSFUL OUTREACH EFFORTS; MAINTAINING THE LEVEL OF RESPONSE CURRENTLY PROVIDED UNDER PROTOCOLS ESTABLISHED WITH THE COLORADO NETWORK TO END HUMAN TRAFFICKING (CONEHT) AND NATIONAL HUMAN TRAFFICKING HOTLINE (NHTH) TO PROVIDE LEGAL ASSESSMENTS AND ORIENTATIONS WITH IDENTIFIED POTENTIAL VICTIMS OF HUMAN TRAFFICKING; EDUCATING LAW ENFORCEMENT AGENCIES AND OTHER PROFESSIONALS ABOUT HOW TO IDENTIFY AND RESPOND TO TRAFFICKING, INCLUDING REFERRALS TO SERVICES, AND ABOUT SURVIVORS CIVIL LEGAL NEEDS; ENSURING THAT CLS AND RMIAN PROVIDE TRAUMA-INFORMED AND CULTURALLY RESPONSIVE SERVICES; MEETING THE NEED FOR MORE IN-DEPTH LEGAL SERVICES BEYOND IMMIGRATION ADVOCACY AND COLLECTING DATA AND PARTICIPATING IN ANY EVALUATION ACTIVITIES TO ENSURE THE PROJECT IS MEETING STATED GOALS AND OBJECTIVES. THESE SERVICES WILL PROMOTE VICTIMS SAFETY, INDEPENDENCE, SELF-SUFFICIENCY, AND WELL-BEING.",CO,CO20000,252,department-of-justice,ASST_NON_15POVC23GG04103HT_015,True
231635727,15POVC23GG04102HT,METROPOLITAN FAMILY SERVICES,2023-10-01,2027-01-31,800000.0,Department of Justice,Office of Justice Programs,16.320,"METROPOLITAN FAMILY SERVICES (MFS), THROUGH ITS LEGAL AID SOCIETY (LAS), WILL PROVIDE HOLISTIC TRAUMA-INFORMED LEGAL SERVICES AND SOCIAL SERVICES FOR SURVIVORS OF HUMAN TRAFFICKING. LAS HAS THE FOLLOWING OBJECTIVES TO ACHIEVE UNDER THIS AWARD: 1.) PROVIDE COMPREHENSIVE LEGAL SERVICES USING VICTIM-CENTERED AND TRAUMA-INFORMED SERVICE DELIVERY FOR ALL VICTIMS OF HUMAN TRAFFICKING; 2.) WORK IN COLLABORATION WITH AND TRAIN FEDERAL, STATE, AND LOCAL LAW ENFORCEMENT AND LOCAL SERVICE PROVIDERS TO ENSURE TRAFFICKING VICTIMS ARE IDENTIFIED AND REFERRED FOR APPROPRIATE SERVICES; 3.) ASSIST WITH OR REFER CLIENTS TO OTHER ESSENTIAL SERVICES FOR VICTIMS OF HUMAN TRAFFICKING; AND 4.) CONDUCT DATA COLLECTION AND ACTION RESEARCH ACTIVITIES TO DETERMINE IF THE PROGRAM IS MEETING STATED GOALS AND OBJECTIVES. LAS, AS A PROGRAM OF THE LARGER METROPOLITAN FAMILY SERVICES, PROVIDES A TRAUMA-INFORMED, HOLISTIC APPROACH OFFERING CRISIS INTERVENTION, CASE MANAGEMENT AND VICTIM SERVICES. THIS STRUCTURE OF A MULTI-SERVICE AGENCY ALLOWS LAS TO INTEGRATE SOCIAL SERVICES, SUPPORTIVE SERVICE ACCESS, ADDRESS BARRIERS TO SELF-SUFFICIENCY AND RECOVERY, AND PROVIDE LEGAL SERVICE ALL WITH A TRAUMA-INFORMED LENS.",IL,IL14000,252,department-of-justice,ASST_NON_15POVC23GG04102HT_015,True
